Current_Date,Base_Date,Current_Price,Base_Price,Percent Change
1993-01-01,1991-01-01 00:00:00,435.7099914550781,330.2200012207031,31.945366678098512
1993-01-02,1991-01-02 00:00:00,435.7099914550781,326.45001220703125,33.46913008499301
1993-01-03,1991-01-03 00:00:00,435.7099914550781,321.9100036621094,35.3514915654557
1993-01-04,1991-01-04 00:00:00,435.3800048828125,321.0,35.63240027501947
1993-01-05,1991-01-05 00:00:00,434.3399963378906,321.0,35.30841007410923
1993-01-06,1991-01-06 00:00:00,434.5199890136719,321.0,35.36448255877628
1993-01-07,1991-01-07 00:00:00,430.7300109863281,315.44000244140625,36.54894992791451
1993-01-08,1991-01-08 00:00:00,429.0499877929688,314.8999938964844,36.24960181295159
1993-01-09,1991-01-09 00:00:00,429.0499877929688,311.489990234375,37.74117989157145
1993-01-10,1991-01-10 00:00:00,429.0499877929688,314.5299987792969,36.40987805873158
1993-01-11,1991-01-11 00:00:00,430.9500122070313,315.2300109863281,36.70970313347547
1993-01-12,1991-01-12 00:00:00,431.0400085449219,315.2300109863281,36.73825255286894
1993-01-13,1991-01-13 00:00:00,433.0299987792969,315.2300109863281,37.36953452635506
1993-01-14,1991-01-14 00:00:00,435.9400024414063,312.489990234375,39.50526930940759
1993-01-15,1991-01-15 00:00:00,437.1499938964844,313.7300109863281,39.33955266891401
1993-01-16,1991-01-16 00:00:00,437.1499938964844,316.1700134277344,38.26421713974525
1993-01-17,1991-01-17 00:00:00,437.1499938964844,327.9700012207031,33.289627791997354
1993-01-18,1991-01-18 00:00:00,436.8399963378906,332.2300109863281,31.487217256802065
1993-01-19,1991-01-19 00:00:00,435.1300048828125,332.2300109863281,30.9725161766674
1993-01-20,1991-01-20 00:00:00,433.3699951171875,332.2300109863281,30.442759770736505
1993-01-21,1991-01-21 00:00:00,435.489990234375,331.0599975585937,31.54412899350621
1993-01-22,1991-01-22 00:00:00,436.1099853515625,328.3099975585937,32.83481727470991
1993-01-23,1991-01-23 00:00:00,436.1099853515625,330.2099914550781,32.07049957205521
1993-01-24,1991-01-24 00:00:00,436.1099853515625,334.7799987792969,30.26763454858223
1993-01-25,1991-01-25 00:00:00,440.010009765625,336.07000732421875,30.92808051184753
1993-01-26,1991-01-26 00:00:00,439.9500122070313,336.07000732421875,30.91022781530034
1993-01-27,1991-01-27 00:00:00,438.1099853515625,336.07000732421875,30.362714852117744
1993-01-28,1991-01-28 00:00:00,438.6600036621094,336.0299987792969,30.541917464404563
1993-01-29,1991-01-29 00:00:00,438.7799987792969,335.8399963378906,30.6515017758152
1993-01-30,1991-01-30 00:00:00,438.7799987792969,340.9100036621094,28.708455036769966
1993-01-31,1991-01-31 00:00:00,438.7799987792969,343.92999267578125,27.578288641121684
1993-02-01,1991-02-01 00:00:00,442.5199890136719,343.04998779296875,28.99577459852103
1993-02-02,1991-02-02 00:00:00,442.5499877929688,343.04998779296875,29.00451932388596
1993-02-03,1991-02-03 00:00:00,447.2000122070313,343.04998779296875,30.360014027144427
1993-02-04,1991-02-04 00:00:00,449.55999755859375,348.3399963378906,29.05781773119142
1993-02-05,1991-02-05 00:00:00,448.9299926757813,351.260009765625,27.805608436703537
1993-02-06,1991-02-06 00:00:00,448.9299926757813,358.07000732421875,25.37492208033283
1993-02-07,1991-02-07 00:00:00,448.9299926757813,356.5199890136719,25.92000631374576
1993-02-08,1991-02-08 00:00:00,447.8500061035156,359.3500061035156,24.627799776496005
1993-02-09,1991-02-09 00:00:00,445.3299865722656,359.3500061035156,23.926528178208045
1993-02-10,1991-02-10 00:00:00,446.2300109863281,359.3500061035156,24.176987173275723
1993-02-11,1991-02-11 00:00:00,447.6600036621094,368.5799865722656,21.45532041098464
1993-02-12,1991-02-12 00:00:00,444.5799865722656,365.5,21.636111237281977
1993-02-13,1991-02-13 00:00:00,444.5799865722656,369.0199890136719,20.475854915218243
