Current_Date,Base_Date,Current_Price,Base_Price,Percent Change
1993-08-29,1992-08-29 00:00:00,460.5400085449219,414.8399963378906,11.016298479042558
1993-08-30,1992-08-30 00:00:00,461.8999938964844,414.8399963378906,11.34413218928461
1993-08-31,1992-08-31 00:00:00,463.55999755859375,414.0299987792969,11.962900979476942
1993-09-01,1992-09-01 00:00:00,463.1499938964844,416.0700073242188,11.315400231571825
1993-09-02,1992-09-02 00:00:00,461.2999877929688,417.9800109863281,10.364126433801555
1993-09-03,1992-09-03 00:00:00,461.3399963378906,417.9800109863281,10.373698313764764
1993-09-04,1992-09-04 00:00:00,461.3399963378906,417.0799865722656,10.611875705034882
1993-09-05,1992-09-05 00:00:00,461.3399963378906,417.0799865722656,10.611875705034882
1993-09-06,1992-09-06 00:00:00,461.3399963378906,417.0799865722656,10.611875705034882
1993-09-07,1992-09-07 00:00:00,458.5199890136719,417.0799865722656,9.935744647442133
1993-09-08,1992-09-08 00:00:00,456.6499938964844,414.4400024414063,10.18482559753525
1993-09-09,1992-09-09 00:00:00,457.5,416.3599853515625,9.88087618787383
1993-09-10,1992-09-10 00:00:00,461.7200012207031,419.9500122070313,9.946419287893631
1993-09-11,1992-09-11 00:00:00,461.7200012207031,419.5799865722656,10.043380522674093
1993-09-12,1992-09-12 00:00:00,461.7200012207031,419.5799865722656,10.043380522674093
1993-09-13,1992-09-13 00:00:00,462.05999755859375,419.5799865722656,10.1244130668305
1993-09-14,1992-09-14 00:00:00,459.8999938964844,425.2699890136719,8.14306341322834
1993-09-15,1992-09-15 00:00:00,461.6000061035156,419.7699890136719,9.964985154877603
1993-09-16,1992-09-16 00:00:00,459.4299926757813,419.9200134277344,9.408929792494005
1993-09-17,1992-09-17 00:00:00,458.8299865722656,419.9299926757813,9.263447378124798
1993-09-18,1992-09-18 00:00:00,458.8299865722656,422.9299926757813,8.48840103993412
1993-09-19,1992-09-19 00:00:00,458.8299865722656,422.9299926757813,8.48840103993412
1993-09-20,1992-09-20 00:00:00,455.0499877929688,422.9299926757813,7.594636387448343
1993-09-21,1992-09-21 00:00:00,452.9500122070313,422.1400146484375,7.298525723568917
1993-09-22,1992-09-22 00:00:00,456.2000122070313,417.1400146484375,9.363761851404567
1993-09-23,1992-09-23 00:00:00,457.739990234375,417.4400024414063,9.65407904304173
1993-09-24,1992-09-24 00:00:00,457.6300048828125,418.4700012207031,9.357899860892585
1993-09-25,1992-09-25 00:00:00,457.6300048828125,414.3500061035156,10.4452752846067
1993-09-26,1992-09-26 00:00:00,457.6300048828125,414.3500061035156,10.4452752846067
1993-09-27,1992-09-27 00:00:00,461.7999877929688,414.3500061035156,11.4516667045973
1993-09-28,1992-09-28 00:00:00,461.5299987792969,416.6199951171875,10.779608321361778
1993-09-29,1992-09-29 00:00:00,460.1099853515625,416.7999877929688,10.391074574624618
1993-09-30,1992-09-30 00:00:00,458.9299926757813,417.7999877929688,9.844424625305047
1993-10-01,1992-10-01 00:00:00,461.2799987792969,416.2900085449219,10.8073672946489
1993-10-02,1992-10-02 00:00:00,461.2799987792969,410.4700012207031,12.378492315513705
1993-10-03,1992-10-03 00:00:00,461.2799987792969,410.4700012207031,12.378492315513705
1993-10-04,1992-10-04 00:00:00,461.3399963378906,410.4700012207031,12.393109110508545
1993-10-05,1992-10-05 00:00:00,461.2000122070313,407.5700073242188,13.158476806206753
1993-10-06,1992-10-06 00:00:00,460.739990234375,407.1799926757813,13.153887352525459
1993-10-07,1992-10-07 00:00:00,459.1799926757813,404.25,13.588124347750478
1993-10-08,1992-10-08 00:00:00,460.30999755859375,407.75,12.890250780770998
1993-10-09,1992-10-09 00:00:00,460.30999755859375,402.6600036621094,14.317288375346351
1993-10-10,1992-10-10 00:00:00,460.30999755859375,402.6600036621094,14.317288375346351
1993-10-11,1992-10-11 00:00:00,460.8800048828125,402.6600036621094,14.45884882809424
1993-10-12,1992-10-12 00:00:00,461.1199951171875,407.4400024414063,13.174944127755566
1993-10-13,1992-10-13 00:00:00,461.489990234375,409.2999877929688,12.751039334944917
1993-10-14,1992-10-14 00:00:00,466.8299865722656,409.3699951171875,14.036200048962908
1993-10-15,1992-10-15 00:00:00,469.5,409.6000061035156,14.624021729468975
1993-10-16,1992-10-16 00:00:00,469.5,411.7300109863281,14.03103671633744
1993-10-17,1992-10-17 00:00:00,469.5,411.7300109863281,14.03103671633744
1993-10-18,1992-10-18 00:00:00,468.4500122070313,411.7300109863281,13.776018193287983
1993-10-19,1992-10-19 00:00:00,466.2099914550781,414.9800109863281,12.345168227979496
1993-10-20,1992-10-20 00:00:00,466.0700073242188,415.4800109863281,12.176276836469855
1993-10-21,1992-10-21 00:00:00,465.3599853515625,415.6700134277344,11.954187292479999
1993-10-22,1992-10-22 00:00:00,463.2699890136719,414.8999938964844,11.658229893648924
1993-10-23,1992-10-23 00:00:00,463.2699890136719,414.1000061035156,11.873939189912706
1993-10-24,1992-10-24 00:00:00,463.2699890136719,414.1000061035156,11.873939189912706
1993-10-25,1992-10-25 00:00:00,464.2000122070313,414.1000061035156,12.098528221463443
1993-10-26,1992-10-26 00:00:00,464.2999877929688,418.1600036621094,11.034050059015795
1993-10-27,1992-10-27 00:00:00,464.6099853515625,418.489990234375,11.020573058714746
1993-10-28,1992-10-28 00:00:00,467.7300109863281,420.1300048828125,11.329827803370714
1993-10-29,1992-10-29 00:00:00,467.8299865722656,420.8599853515625,11.160481598521907
1993-10-30,1992-10-30 00:00:00,467.8299865722656,418.6799926757813,11.739274566803875
1993-10-31,1992-10-31 00:00:00,467.8299865722656,418.6799926757813,11.739274566803875
1993-11-01,1992-11-01 00:00:00,469.1000061035156,418.6799926757813,12.042613525786201
1993-11-02,1992-11-02 00:00:00,468.4400024414063,422.75,10.807806609439693
1993-11-03,1992-11-03 00:00:00,463.0199890136719,419.9200134277344,10.263853640630238
1993-11-04,1992-11-04 00:00:00,457.489990234375,417.1099853515625,9.680901033519513
1993-11-05,1992-11-05 00:00:00,459.5700073242188,418.3399963378906,9.855622543206927
1993-11-06,1992-11-06 00:00:00,459.5700073242188,417.5799865722656,10.055563509312597
1993-11-07,1992-11-07 00:00:00,459.5700073242188,417.5799865722656,10.055563509312597
1993-11-08,1992-11-08 00:00:00,460.2099914550781,417.5799865722656,10.208823759190153
1993-11-09,1992-11-09 00:00:00,460.3299865722656,418.5899963378906,9.971568981472267
1993-11-10,1992-11-10 00:00:00,463.7200012207031,418.6199951171875,10.773495444452058
1993-11-11,1992-11-11 00:00:00,462.6400146484375,422.2000122070313,9.578399164416867
1993-11-12,1992-11-12 00:00:00,465.3900146484375,422.8699951171875,10.055104410864308
1993-11-13,1992-11-13 00:00:00,465.3900146484375,422.4299926757813,10.169737641150018
1993-11-14,1992-11-14 00:00:00,465.3900146484375,422.4299926757813,10.169737641150018
1993-11-15,1992-11-15 00:00:00,463.75,422.4299926757813,9.781504164154404
1993-11-16,1992-11-16 00:00:00,466.739990234375,420.6799926757813,10.948939422011495
1993-11-17,1992-11-17 00:00:00,464.80999755859375,419.2699890136719,10.861738196920378
1993-11-18,1992-11-18 00:00:00,463.6199951171875,422.8500061035156,9.641714183561154
1993-11-19,1992-11-19 00:00:00,462.6000061035156,423.6099853515625,9.204226080646922
1993-11-20,1992-11-20 00:00:00,462.6000061035156,426.6499938964844,8.426113376613243
1993-11-21,1992-11-21 00:00:00,462.6000061035156,426.6499938964844,8.426113376613243
1993-11-22,1992-11-22 00:00:00,459.1300048828125,426.6499938964844,7.612800058824931
1993-11-23,1992-11-23 00:00:00,461.0299987792969,425.1199951171875,8.447027680316593
1993-11-24,1992-11-24 00:00:00,462.3599853515625,427.5899963378906,8.131618913318986
1993-11-25,1992-11-25 00:00:00,462.3599853515625,429.1900024414063,7.728507822053617
1993-11-26,1992-11-26 00:00:00,463.05999755859375,429.1900024414063,7.891608593984299
1993-11-27,1992-11-27 00:00:00,463.05999755859375,430.1600036621094,7.648315421330365
1993-11-28,1992-11-28 00:00:00,463.05999755859375,430.1600036621094,7.648315421330365
1993-11-29,1992-11-29 00:00:00,461.8999938964844,430.1600036621094,7.378647471675856
1993-11-30,1992-11-30 00:00:00,461.7900085449219,431.3500061035156,7.056914804842089
1993-12-01,1992-12-01 00:00:00,461.8900146484375,430.7799987792969,7.221787445400716
1993-12-02,1992-12-02 00:00:00,463.1099853515625,429.8900146484375,7.727551134280747
1993-12-03,1992-12-03 00:00:00,464.8900146484375,429.9100036621094,8.136589213639443
1993-12-04,1992-12-04 00:00:00,464.8900146484375,432.05999755859375,7.598485690726671
1993-12-05,1992-12-05 00:00:00,464.8900146484375,432.05999755859375,7.598485690726671
1993-12-06,1992-12-06 00:00:00,466.4299926757813,432.05999755859375,7.954912584224248
1993-12-07,1992-12-07 00:00:00,466.760009765625,435.30999755859375,7.224739239488293
1993-12-08,1992-12-08 00:00:00,466.2900085449219,436.989990234375,6.704963263536568
1993-12-09,1992-12-09 00:00:00,464.1799926757813,435.6499938964844,6.54883488557468
1993-12-10,1992-12-10 00:00:00,463.9299926757813,434.6400146484375,6.738905080112163
1993-12-11,1992-12-11 00:00:00,463.9299926757813,433.7300109863281,6.962852678968792
1993-12-12,1992-12-12 00:00:00,463.9299926757813,433.7300109863281,6.962852678968792
1993-12-13,1992-12-13 00:00:00,465.7000122070313,433.7300109863281,7.370945152723345
1993-12-14,1992-12-14 00:00:00,463.05999755859375,432.8399963378906,6.981794999626674
1993-12-15,1992-12-15 00:00:00,461.8399963378906,432.5700073242188,6.766532241735717
1993-12-16,1992-12-16 00:00:00,463.3399963378906,431.5199890136719,7.3739358857859525
1993-12-17,1992-12-17 00:00:00,466.3800048828125,435.4299926757813,7.107919235613243
1993-12-18,1992-12-18 00:00:00,466.3800048828125,441.2799987792969,5.687999948547231
1993-12-19,1992-12-19 00:00:00,466.3800048828125,441.2799987792969,5.687999948547231
1993-12-20,1992-12-20 00:00:00,465.8500061035156,441.2799987792969,5.567895076184332
1993-12-21,1992-12-21 00:00:00,465.2999877929688,440.7000122070313,5.582022896423466
1993-12-22,1992-12-22 00:00:00,467.3200073242188,440.30999755859375,6.134316712177477
1993-12-23,1992-12-23 00:00:00,467.3800048828125,439.0299987792969,6.457418896736336
1993-12-24,1992-12-24 00:00:00,467.3800048828125,439.7699890136719,6.278285594491138
1993-12-25,1992-12-25 00:00:00,467.3800048828125,439.7699890136719,6.278285594491138
1993-12-26,1992-12-26 00:00:00,467.3800048828125,439.7699890136719,6.278285594491138
1993-12-27,1992-12-27 00:00:00,470.5400085449219,439.7699890136719,6.996843872921351
1993-12-28,1992-12-28 00:00:00,470.9400024414063,439.1499938964844,7.238986448082568
1993-12-29,1992-12-29 00:00:00,470.5799865722656,437.9800109863281,7.44325648846909
1993-12-30,1992-12-30 00:00:00,468.6400146484375,438.8200073242188,6.795498570370883
1993-12-31,1992-12-31 00:00:00,466.4500122070313,435.7099914550781,7.055156263296866
1994-01-01,1993-01-01 00:00:00,466.4500122070313,435.7099914550781,7.055156263296866
1994-01-02,1993-01-02 00:00:00,466.4500122070313,435.7099914550781,7.055156263296866
1994-01-03,1993-01-03 00:00:00,465.4400024414063,435.7099914550781,6.823348458694539
1994-01-04,1993-01-04 00:00:00,466.8900146484375,435.3800048828125,7.23735803487491
1994-01-05,1993-01-05 00:00:00,467.5499877929688,434.3399963378906,7.646081810352732
1994-01-06,1993-01-06 00:00:00,467.1199951171875,434.5199890136719,7.502533123393292
1994-01-07,1993-01-07 00:00:00,469.8999938964844,430.7300109863281,9.09385970586562
1994-01-08,1993-01-08 00:00:00,469.8999938964844,429.0499877929688,9.521036537874716
1994-01-09,1993-01-09 00:00:00,469.8999938964844,429.0499877929688,9.521036537874716
1994-01-10,1993-01-10 00:00:00,475.2699890136719,429.0499877929688,10.772637812777608
1994-01-11,1993-01-11 00:00:00,474.1300048828125,430.9500122070313,10.019721882508552
1994-01-12,1993-01-12 00:00:00,474.1700134277344,431.0400085449219,10.006032857230144
1994-01-13,1993-01-13 00:00:00,472.4700012207031,433.0299987792969,9.107914590810532
1994-01-14,1993-01-14 00:00:00,474.9100036621094,435.9400024414063,8.939303803839598
1994-01-15,1993-01-15 00:00:00,474.9100036621094,437.1499938964844,8.637769711273618
1994-01-16,1993-01-16 00:00:00,474.9100036621094,437.1499938964844,8.637769711273618
1994-01-17,1993-01-17 00:00:00,473.2999877929688,437.1499938964844,8.269471440286608
1994-01-18,1993-01-18 00:00:00,474.25,436.8399963378906,8.563777121079632
1994-01-19,1993-01-19 00:00:00,474.2999877929688,435.1300048828125,9.001903447385894
1994-01-20,1993-01-20 00:00:00,474.9800109863281,433.3699951171875,9.601499028073892
1994-01-21,1993-01-21 00:00:00,474.7200012207031,435.489990234375,9.008246312438787
1994-01-22,1993-01-22 00:00:00,474.7200012207031,436.1099853515625,8.853274899912194
1994-01-23,1993-01-23 00:00:00,474.7200012207031,436.1099853515625,8.853274899912194
1994-01-24,1993-01-24 00:00:00,471.9700012207031,436.1099853515625,8.22270002376412
1994-01-25,1993-01-25 00:00:00,470.9200134277344,440.010009765625,7.024841020906285
1994-01-26,1993-01-26 00:00:00,473.2000122070313,439.9500122070313,7.557676799052626
