,Year,01-01,01-02,01-03,01-04,01-05,01-06,01-07,01-08,01-09,01-10,01-11,01-12,01-13,01-14,01-15,01-16,01-17,01-18,01-19,01-20,01-21,01-22,01-23,01-24,01-25,01-26,01-27,01-28,01-29,01-30,01-31,02-01,02-02,02-03,02-04,02-05,02-06,02-07,02-08,02-09,02-10,02-11,02-12,02-13,02-14,02-15,02-16,02-17,02-18,02-19,02-20,02-21,02-22,02-23,02-24,02-25,02-26,02-27,02-28,03-01,03-02,03-03,03-04,03-05,03-06,03-07,03-08,03-09,03-10,03-11,03-12,03-13,03-14,03-15,03-16,03-17,03-18,03-19,03-20,03-21,03-22,03-23,03-24,03-25,03-26,03-27,03-28,03-29,03-30,03-31,04-01,04-02,04-03,04-04,04-05,04-06,04-07,04-08,04-09,04-10,04-11,04-12,04-13,04-14,04-15,04-16,04-17,04-18,04-19,04-20,04-21,04-22,04-23,04-24,04-25,04-26,04-27,04-28,04-29,04-30,05-01,05-02,05-03,05-04,05-05,05-06,05-07,05-08,05-09,05-10,05-11,05-12,05-13,05-14,05-15,05-16,05-17,05-18,05-19,05-20,05-21,05-22,05-23,05-24,05-25,05-26,05-27,05-28,05-29,05-30,05-31,06-01,06-02,06-03,06-04,06-05,06-06,06-07,06-08,06-09,06-10,06-11,06-12,06-13,06-14,06-15,06-16,06-17,06-18,06-19,06-20,06-21,06-22,06-23,06-24,06-25,06-26,06-27,06-28,06-29,06-30,07-01,07-02,07-03,07-04,07-05,07-06,07-07,07-08,07-09,07-10,07-11,07-12,07-13,07-14,07-15,07-16,07-17,07-18,07-19,07-20,07-21,07-22,07-23,07-24,07-25,07-26,07-27,07-28,07-29,07-30,07-31,08-01,08-02,08-03,08-04,08-05,08-06,08-07,08-08,08-09,08-10,08-11,08-12,08-13,08-14,08-15,08-16,08-17,08-18,08-19,08-20,08-21,08-22,08-23,08-24,08-25,08-26,08-27,08-28,08-29,08-30,08-31,09-01,09-02,09-03,09-04,09-05,09-06,09-07,09-08,09-09,09-10,09-11,09-12,09-13,09-14,09-15,09-16,09-17,09-18,09-19,09-20,09-21,09-22,09-23,09-24,09-25,09-26,09-27,09-28,09-29,09-30,10-01,10-02,10-03,10-04,10-05,10-06,10-07,10-08,10-09,10-10,10-11,10-12,10-13,10-14,10-15,10-16,10-17,10-18,10-19,10-20,10-21,10-22,10-23,10-24,10-25,10-26,10-27,10-28,10-29,10-30,10-31,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,11-11,11-12,11-13,11-14,11-15,11-16,11-17,11-18,11-19,11-20,11-21,11-22,11-23,11-24,11-25,11-26,11-27,11-28,11-29,11-30,12-01,12-02,12-03,12-04,12-05,12-06,12-07,12-08,12-09,12-10,12-11,12-12,12-13,12-14,12-15,12-16,12-17,12-18,12-19,12-20,12-21,12-22,12-23,12-24,12-25,12-26,12-27,12-28,12-29,12-30,12-31
0,2003,41585.090107241085,46815.97224755067,44931.220152082176,43727.56293933225,43727.56293933225,48081.466688571476,48072.346116367145,45985.6517343995,50748.39317347196,50503.64622440671,52420.13510208845,52420.13510208845,52134.259232127,54596.7501103116,50276.57230540893,52781.20630032113,47953.25790043738,49937.04758022914,49937.04758022914,49937.04758022914,46797.573057013884,46183.34942310217,46630.85336793749,40213.31224628888,40023.648645009656,40023.648645009656,36952.90628975327,39429.4948259152,46331.21952858794,39617.6320504606,39280.66916826932,40630.02348945325,40630.02348945325,41659.25074800975,43752.06900736277,43480.39754770846,43387.69758928288,42027.636549466355,39216.13011420415,39216.13011420415,40648.317181935345,36430.93510031604,34803.610084826476,32691.70324377808,36946.92902104525,39029.40961542734,39029.40961542734,39029.40961542734,42715.39547593192,45028.80710278103,40600.0087607614,46163.102184019175,44562.96555241175,44562.96555241175,40986.76025868817,38964.14526523828,36489.29675823427,38595.27030750139,40007.96022029638,35802.45335673397,35802.45335673397,34401.99861037139,28098.786353354542,31009.729391675246,26754.638014607666,29019.728622035724,27978.797084680395,27978.797084680395,23381.646604518257,21350.977902040737,22487.095000215217,30206.926897323494,30668.058198732462,28635.434912112534,28635.434912112534,34963.888475704895,35845.73289627998,36710.12961697363,40057.29944663787,44130.93138998301,44957.346588524095,44957.346588524095,38088.712719775984,43206.81571380671,41031.54609816534,39702.78461912724,38144.394882279434,38144.394882279434,38144.394882279434,34806.38271365497,37189.27190076802,43730.43053205328,44697.43939790506,45067.65325198058,45694.86672543688,45694.86672543688,45935.35578082686,45125.24494553054,43681.77500579338,42747.273186686696,46681.1409657855,45385.27559624383,45385.27559624383,49194.87058795607,51988.56244789412,44951.562198609274,48384.66074745537,48666.93650589287,48543.32727268979,48543.32727268979,48194.4894830892,55665.587515535255,58686.06764515698,58443.10437416937,55869.55639181498,58769.24204961363,58769.24204961363,62492.584107926166,65364.416190067874,62857.02408114866,60845.31891131515,64391.08183086551,66614.02479706975,66614.02479706975,65791.88708891835,71909.51951725253,71445.65545346038,61294.03502902905,67474.66581146195,71189.2960560617,71189.2960560617,73961.83710273833,69229.2511379339,64001.89655751672,66913.22039663036,64959.52682650305,63335.566234996855,63335.566234996855,58019.69292408262,60584.033125384805,63778.37786022459,64514.92107838932,62659.97194478996,65261.76324269008,65261.76324269008,65261.76324269008,69473.71971852037,71771.88762465758,72364.79409339138,76267.0702197222,75741.23677034951,75741.23677034951,76540.09472191239,83395.45955890331,86919.74693771456,85770.07134584642,89945.58284347257,90323.87901148152,90323.87901148152,87445.61347360259,88867.2303845344,96024.07372102859,94670.47620415005,94812.09332340462,95368.66137732081,95368.66137732081,100861.23150591234,94086.37825808568,93479.66826780424,93801.41514390436,97366.57031834977,101655.47538669151,101655.47538669151,98104.41396341001,97665.51525866655,99789.9872682419,103156.03465160188,96360.92734694599,96565.02280200955,96565.02280200955,96130.60778453213,103528.10162742352,112039.98878038295,108309.8413760258,108309.8413760258,99158.26188507867,99158.26188507867,103890.16338164736,107896.79599471227,112956.14222818833,118531.30565785512,119078.15108960558,120824.5148036699,120824.5148036699,122376.50978196018,122466.30758678974,125848.00990122554,120884.84070156614,131693.81836605986,142928.341882695,142928.341882695,138646.4133863075,151308.17063370996,159831.38091484172,140954.78703330556,147693.9957425016,142751.26671705456,142751.26671705456,142118.0960530042,125117.91545691395,123458.08452460892,121579.71601733312,126984.95867573588,133529.46967550457,133529.46967550457,134301.81964204347,139198.43344556994,131268.54382119965,127758.12739296905,119915.29253982645,118970.66249985386,118970.66249985386,119796.07188961112,123940.58114680862,128222.93483552759,119271.55102782532,116237.56595274288,116661.81134112919,116661.81134112919,119103.21425398278,113582.08759748568,116766.58406718263,114196.41521959762,107884.0721321798,113870.29234417019,113870.29234417019,114043.01315921781,112864.5940275238,116572.7012199131,123143.2643485183,124572.35322850244,125090.87780036512,125090.87780036512,125090.87780036512,128906.08306769634,142211.45210309286,137656.68866455436,140448.1562544389,135649.17279377254,135649.17279377254,138515.7604626797,133282.193566799,127853.50489134113,129405.12652353835,137128.91830251634,136193.1220366334,136193.1220366334,135119.85714449358,138777.9077797189,143630.9265280729,148915.39857579023,157208.4261691523,156456.20094622215,156456.20094622215,152469.86290391866,158573.23204684618,158004.50144439714,148713.1849854645,141493.64329868695,151210.45646716532,151210.45646716532,154150.50794393176,155407.3247575079,150214.64629286868,158076.97193190714,164381.20771576182,171594.95415883092,171594.95415883092,173000.18533620832,180853.31385879152,173642.86678972805,184314.96453523988,172811.9964240771,160677.36002127154,160677.36002127154,162859.13375117996,161810.69874968022,146946.4484683138,155245.78569153493,145530.00792165785,143795.7035568218,143795.7035568218,145310.902545134,140654.33228057885,139374.94844656074,138395.2291586951,141475.9303625177,136556.5660880209,136556.5660880209,137174.83897911062,143966.18346624132,147032.80517611874,143849.826424876,146556.0505535583,141552.88118027855,141552.88118027855,143858.77111742445,139880.0099930078,137257.35526995713,136343.32446816243,141699.42182773736,144278.21837426038,144278.21837426038,142573.81942805377,148613.86895904754,149714.0309933747,149822.66864702007,140386.15482641224,138611.59663251077,138611.59663251077,136765.10592081188,137149.04072793148,140619.3413806031,132680.63140855776,127180.43674753528,128136.59740953296,128136.59740953296,132650.037573467,132432.1770891686,139729.10457600947,131841.45746391694,131774.8880769677,132545.298547251,132545.298547251,135728.0168714155,135335.93402014454,139093.12529697258,141451.41316824924,142730.68619863509,140908.00092279018,140908.00092279018,143045.63315236155,147135.66527772913,142733.16229048415,145927.42633051562,147849.329590176,151901.12150764003,151901.12150764003,150186.6434643223,145235.6041441154,148032.09119442865,155564.92382591637,157791.9237149244,153836.9714854023,153836.9714854023,155031.46196831702,155338.87917259132,156464.10382877357,156464.10382877357,157951.9276266245,162968.35277733658,162968.35277733658,166849.42584145055,165457.30454195838,165950.9998320496
1,2004,69010.87281402532,72495.66125094985,69643.40949635424,67777.74032741005,69430.89595866545,73268.33187468529,74558.41092410737,74032.74675366301,77322.94850822224,76950.0390512582,79870.10334371799,80628.79505247796,79567.41254825913,83730.5343568748,79546.90982510621,85276.0411501756,79599.7491736423,82892.73004373338,82892.73004373338,82745.99220611407,81067.21846201971,81093.21586395714,80028.50787608328,72909.38865756856,72565.51603312099,74170.82326231043,69281.47509667688,70422.80382134084,82478.90880053327,73216.70412440423,70889.5106634667,73324.6796553848,73814.92796964926,75035.99673007087,79643.00272385131,80204.13257530126,82808.82012742515,81673.74667386261,76210.04984914893,75861.46884706867,78279.75960719805,72519.17608983911,70240.43387279387,65532.59889900702,71345.29465398735,75366.60834782023,75366.60834782023,76673.20599487128,80435.18806555729,85246.14073350246,77825.5775388547,86430.7043401563,83434.78488138577,83024.97246838965,78709.41011710673,74405.31905962114,71472.81764105086,74050.00783604097,76131.16821406942,69302.20404221708,68571.17309468953,66980.07363416864,56546.59061383825,61558.901559937185,53990.93271423443,57725.5863889991,54839.806888870415,54281.16974518397,46286.820046150446,41752.57391079292,44603.963625373755,56411.49166361228,57102.85924694698,51936.71071675325,52470.22604811179,61401.89000920291,62309.59458499595,61465.799749211415,66830.55996315497,70486.38440451308,70002.10668318647,69820.16826311359,63110.83045535045,72157.80671537286,69107.93901632493,67078.10805637119,65152.4882448544,66743.85297478765,67244.12867347988,63329.86111666968,66829.8413337638,76111.25641635193,78529.70144023218,78779.30532378884,81014.34158700501,80701.08956528055,79945.88928442,78653.58282543575,78149.66082827524,75576.02003737136,83107.26403661187,81568.56860332006,79509.16402924409,82947.13058549586,86717.7300126942,77480.92255974676,81012.27389141805,81484.89890732558,81442.26171822299,79042.48558162563,79542.16181541057,90566.14934106004,94059.77010396976,95180.44387987413,93443.40083354236,97464.45260859597,97886.18262458139,97940.27375913803,100268.90014480625,95484.52869173631,92552.89225134265,95064.22112008953,100170.63382230709,100539.49669358149,100404.44184641722,106464.00893609083,103932.12397774866,91004.58260771268,97346.0148174254,100497.17945088807,102085.45181987023,103732.91183647206,97540.28185352549,90647.76186690891,93247.83354593525,90996.9887289167,86777.03478570537,88016.18221844452,84470.62099333393,88490.50596220439,93156.28346369044,92500.1060800761,89574.59476753663,93617.37567924478,96701.37113509786,97031.78016474706,100469.2247281596,103293.79922074755,104948.92338860004,107350.81894868531,106610.67446354717,106712.83844300863,107803.19921429367,114528.41770977496,116942.06828909286,114434.01083669094,120619.19494088455,125223.16203774652,125625.5140958316,122256.11533702446,123073.12369120747,129474.33169632837,127371.03771911358,130263.16841285025,128331.5940619351,129952.23976637826,131501.6124843437,122077.66609187821,122384.05788044984,126882.28148171245,131428.59231608865,136013.17764270003,137062.20523592932,138684.77690040984,136693.98645776074,140488.39749244117,142032.35837385603,135402.51318771113,135422.20396953906,136126.9835420236,137152.5729286187,142159.30969371888,149141.43348536929,146680.33357132456,146680.33357132456,134286.66079530897,131980.46822209636,133345.28654262036,135001.05798343802,144119.6538502961,155728.95323003473,153278.50529337188,155992.45702511352,156231.54193555098,155172.2547493228,154988.8722264916,159807.43400108672,157720.5400739353,167513.4731863444,181627.43519851245,184422.4962055622,179398.9466436859,192932.419658762,199275.49748156327,178505.38719913136,180052.1396732533,173265.35564594864,177110.4437502357,177379.5130186506,160261.8053208305,159161.26816044556,155774.0413543582,166360.44768558588,176603.15150283577,174242.88426365107,173865.25264338468,180736.19070592173,164147.4237922492,157218.21620313253,146404.60797756695,145631.6149134007,149836.29848049072,148871.90173161277,146742.5965500346,154534.5529840609,141635.50519674565,137982.18972974722,142766.36935826638,143464.09899581058,147525.66970346987,138760.85934924652,145380.40562603957,141252.41691731403,136480.30904692714,143287.89003003677,143434.05708205444,145961.97838245213,143539.9173226576,149019.96570087058,155355.33576602687,155393.82090790526,153366.3520631703,154945.47401203073,155463.59203928348,159278.7942773539,172475.39369768684,166333.78282130996,172157.23989425812,166274.78640451783,168821.40204974625,166923.41555033615,164288.28441683968,163581.98513833855,163620.95077296213,172564.5256758024,172021.96249161413,172860.94736513114,170257.5967819737,170522.436912051,179532.73672997984,180776.8651939108,192194.6189482226,188878.21134164868,191558.06817196592,186285.98665465025,189135.0406714244,197424.22015161614,188304.99798586767,181684.17300292724,191661.9447336481,194142.06289629446,195583.31154357715,201675.9399146508,191994.222471102,201173.80603273492,204943.79977683703,215466.37409999644,215178.9258953197,218033.61954948545,220617.5604357885,210747.18475662495,221316.20109523236,207805.21513230607,194084.07217338643,193097.2913261792,189460.9586115023,182552.02622342328,168509.13021847745,176731.11224567844,169642.18745797643,169633.63158360423,165901.47657220063,165820.61306263728,160978.69008388725,161484.5386371889,159135.69399705788,164448.8577683163,158418.8131285349,163823.79279734904,168527.5168386461,171695.8575271289,175822.52696119383,172449.6951452135,174274.7823168329,168429.77216327915,168446.6287556885,172446.57232804113,175877.62886438845,174566.2519899903,171174.9460726559,179693.69420808117,182525.57591684622,182248.15305003963,181991.9691027456,193667.21502551064,194139.01783002296,194327.39664396396,185100.9767244664,182642.43307371833,179877.72158803733,182078.03538342525,186682.64211407382,183751.84350683226,176544.86810525955,168659.50817763704,172062.5542718411,171969.71167176033,173526.3604667218,172602.6446009029,180719.15092442578,170517.63354396157,170518.49804996623,170237.78974721374,168750.38141903764,174174.69135827277,174577.65831679225,180387.50019557358,181600.43571618505,186319.69786072086,183635.05018988682,179261.10996270078,181007.64211759367,191914.19029008283,186181.1426959699,185702.23809224408,187029.795525256,195931.16262939913,197592.78924302227,198587.65384136114,188490.302905829,188502.7310453951,193064.26172935392,196034.6854772295,191280.20122082118,195095.50621164398,196390.825555784,195770.8897906399,197970.61139944964,197970.61139944964,199115.79085279632,203502.63094455894,206707.30109032948,205938.30131002745,204192.10579117466,203262.8103205139
2,2005,84527.02282629623,89408.36137567942,84345.1216234051,79940.97179329404,78946.38798999389,83736.90793002448,84464.62304641052,82906.49538229618,88407.62472562476,88677.47020717071,90750.38223578976,91442.07397321808,89543.31863814947,93729.13848850704,88764.31154768929,93634.72586403931,87402.04859644728,93101.3335090572,91037.80101184027,89401.88917067304,84643.33943594947,85334.18372637744,84641.41563044462,76454.09716559864,76834.07328928135,77172.006388159,73899.02874438032,77112.62159388587,89251.48684080922,79726.80146997016,78745.37402078042,82769.58090469462,83231.47945247266,83929.77061917943,93165.8137048339,93429.48655859778,93727.31824555428,92208.50653673583,86136.78272874985,84543.71864112912,87072.67996842675,79963.64738572793,78347.50087120883,74038.66331888086,80736.59485008268,85941.70707924434,85977.87896852492,83923.09638160157,89124.17824566373,95377.39783463282,87600.45218853265,97286.38093807951,90736.45878347309,92086.13597286852,89265.93120765698,85416.44174734845,81844.98778261284,84791.0646809129,85882.45901996914,77461.62098803348,77668.44244651697,75627.31035012411,64778.59559028313,70240.45025172163,61605.183446390634,66264.47758220264,63471.87854900084,62184.826570212805,55075.58547162167,50551.77516287439,52516.14616066237,66418.1812681322,68092.1179108058,62900.182978758596,61607.75488489827,70480.3487667119,71654.76813647876,72524.91280820635,78854.91694612832,82236.4436690474,82193.67186130087,82358.38875240293,74689.71164058858,82278.67858606103,78987.09215832168,76667.09177367981,74886.608316571,73119.62450208432,75360.26740353166,70974.70150212836,72843.32855000572,81295.61272496145,83878.79134157064,84697.3495393666,86439.62571217793,87011.11810474825,88814.70505794349,85881.60609385354,85331.37520916242,82521.22471516607,90746.39235878461,89147.07717645874,87314.44667418336,89174.58096927,89364.19208064786,78848.40335571584,82442.08041829408,83526.31162769251,84482.50485622631,82462.12993359385,85885.91730710444,92987.3418744599,96434.77100677526,97583.7416967225,97846.85770037487,100962.07794219043,101814.58693393768,102479.90459357128,109936.7039154202,106166.48298268697,102906.88130139999,106838.85660309427,109959.2196348282,113134.43006845882,111841.19430298806,120168.74157861207,121113.04615840237,106048.46501889799,115097.24672818181,118777.8763305456,119712.42958749343,118404.95187250433,110352.89908711165,102716.08803503003,105662.31843255904,105528.51797121235,104727.19286916661,106980.36959556007,104333.62691309236,108819.88604215546,113541.34748894171,112741.58110113408,110113.76228728388,114696.88419255994,113417.00255031427,115020.62534319326,117829.66260493823,121290.11130510613,123233.59867856967,126053.9633279848,123453.4883745026,125991.01502036898,126800.69927147318,134882.48490636612,136090.36037069393,133171.6293483898,140769.85638952057,140826.36080631858,140058.61942509733,141059.28924970955,139761.26623504751,147030.44824162673,144641.95739404217,148702.7926950643,150746.76914634247,151353.40109870728,153949.0599909199,144968.8887659757,144472.0879574979,149782.15666276115,154900.03842705415,161075.6581926929,161066.5976214424,155858.8216832039,151949.4262557544,158178.98122418285,159917.3607888393,152190.084533967,155800.94616384295,155191.5984826552,152327.42714843494,162779.17272500624,172021.92248647474,169183.2536554768,169183.2536554768,158035.43688081,155253.0156124075,157055.3938391686,166267.92711950786,176189.46003148842,190382.08494012672,189996.516895822,193739.4496627632,194111.19124556,195320.5931668354,197433.72549893576,205704.97945974575,203018.71849133278,213042.44425174315,234606.8944258362,237041.761655229,233995.35977912927,253107.3086256111,266917.67231870163,239097.3453821079,239242.11926301222,232038.3538219523,234522.58605893148,237414.40313774085,208958.71338276638,207001.27141169444,202595.92667221272,216805.99652669454,231461.48914083504,231818.70470637045,228159.0665716484,241661.7381916641,226803.7058110575,217229.56859197572,201156.5348443899,202423.06357465973,201940.30783939737,204924.26220715189,204419.4348294289,214614.77972440177,196700.81649693687,192754.54213555838,189061.54127605667,189396.20315179636,189233.92015299137,179604.66133899745,185539.19901921137,180270.925655417,174808.12251920984,183144.90399304728,180529.420213299,181433.356625181,176015.61834519813,181752.63235823813,189479.58478968006,192044.50077437013,191479.45935503667,195669.4446641235,196117.93358581362,194782.5488790471,212894.35869425946,205313.4842237379,212501.64673404893,210977.85195652253,212129.56881550673,210064.7834379116,209496.2721143836,206357.9101092449,206407.06507530183,217336.2354407847,212276.34621227454,210713.04204981177,211045.13388169988,213934.7151397131,223025.92845706354,224571.45664786582,235821.78682033622,230594.01390345473,225864.78104325003,228551.44382787897,234752.48519510232,244187.8074388947,232908.52840974534,224858.53801351783,240353.79651153667,240851.67082924643,245093.18819195768,253348.91135776465,233273.42936090403,244426.64485857036,248051.70903828955,253096.12784489949,244535.40394313712,241630.5919111176,252447.25023280433,245379.03595791364,257684.84703285564,237985.96268062422,220183.11419043082,217126.05221813725,216336.60762819354,217001.07241626777,198300.8201081466,207976.41321573962,200985.13075934374,194042.7701945697,200687.66974902613,193668.732729792,187566.22910106304,192377.9867702136,189579.78697401125,203334.6385646838,195223.54408806178,193419.54815401576,188556.44423173426,198715.63589846416,202350.72921919092,198469.00263219938,203884.711576008,195340.3057580232,199809.8407506747,201386.27850726165,198008.61145414007,194763.42553807003,190979.74828099375,201512.6680468888,203561.06937781285,204389.65291606396,208615.9980558708,218934.32344295311,214857.56493041417,215066.04756157324,204479.84709026807,200076.45679423638,201217.91658864438,205516.80837940105,212203.5213121435,214340.79939183063,205934.0871690337,199106.6797248531,202751.98967344605,204359.98358524934,204307.1047980876,204183.5089951044,213420.19220395925,201372.71528204088,197484.3750039493,198733.06457142925,195942.92416454904,200965.30517579045,201985.3529076958,208369.2823786739,209770.36894912587,214052.46885177548,211965.20240558102,209834.22060997097,208947.4013695204,220207.35065435892,214143.57376735826,213592.74277636496,215536.90439613131,224025.12187454803,226064.74513364103,225442.73064245062,213598.36997333556,217357.44411101312,222617.22281660905,223005.49908288362,217286.70692423815,218295.9581722717,220156.9013849758,219442.88343737015,221908.58839030223,221908.58839030223,223192.2393026742,225298.27802603805,225712.33504063342,223321.20058438095,218805.4951770758,218512.71780367725
3,2006,90868.7105944406,96116.27433354105,96048.82384253693,94308.53017506859,93908.81247870805,100929.92942524239,102134.55729508826,100250.47052072232,107778.181843365,107198.96241774733,112074.6133041368,110374.15402005642,110487.08578494795,114122.49090937049,108077.42929291759,114007.53622130548,105555.47455786508,109049.88872028701,110328.86377735484,105770.02979231655,101606.50540867592,102435.80012459433,102026.35515884781,93388.96470332542,92660.7469736993,93565.15258709117,91070.60692172483,95604.74429967631,110654.59066765859,99095.95019708779,95212.45030278755,98957.65570572064,96772.75688707388,97003.57228685808,104975.81532074623,105272.91220318752,105801.3218058226,102386.81113131359,97483.29121520501,97273.26526790547,99798.8568463154,90195.4413831059,88372.49992179837,82878.08211144297,92348.66606750504,98348.7554185978,100014.62712212592,99035.54232472718,105006.23506155319,112373.7873798574,103210.97882835135,113770.80837251068,111522.95246782013,110837.0451568229,105857.35038561751,99176.9205328219,95030.10993288009,99271.48897453834,99628.94343858241,90393.6424592346,90354.5289732436,87616.77151298849,73406.49920619134,79595.82187081173,68680.01225804185,73101.5043590223,71154.51362402482,70585.11433558875,63293.09099942971,59117.6332418088,61414.861456325816,78047.51344407802,80878.82435617526,76720.89575415646,76809.14509345873,87807.17143566569,89362.91509258936,90448.09988126605,97982.84845081993,101939.68305454288,105575.92740233833,105035.34214413165,95655.570329882,105374.80669374687,101159.25183191229,97968.76796872394,93850.90597225276,94692.66679449331,94311.79850480544,88150.4170380562,91777.35650384174,102426.62684112687,106206.87656233615,108067.7708230916,110250.24231223218,109969.61716966823,108268.13035821343,106657.66471167366,105974.32465921517,102679.96958642191,110982.08052137068,107978.32104307417,108762.00322764448,113552.63857862599,118008.56684163786,104122.0970180337,108184.02902408215,112917.74597558814,113274.701466396,113989.84180627744,113898.16594505357,125101.76696416587,129739.81196300725,130614.34393177269,127240.49191780695,134616.7066842991,135566.99793753633,139992.61686830944,146466.6538319466,141443.6576481658,135895.6083988633,141554.3884364034,144748.48680652873,145997.4421561392,148353.65466645043,159771.03782060786,161026.54337679403,140748.37692543922,150807.6342798082,158659.24480515425,154163.59098341787,152077.07664046393,143148.93721202618,133242.52428732743,137810.55039102025,134133.36060226226,126256.11069293792,124181.63477510982,120965.8995103079,126605.32330536198,132098.4567268821,129992.46005260217,124575.95222037635,130185.81985627778,133162.35420790603,134838.69565666397,137827.03135438738,141874.7673909183,144148.09219926744,142113.2738833546,143810.61265429805,147865.10809402986,148893.32994315698,160877.3644218072,162318.02457412955,152453.91813814346,160265.86766553245,158143.53999698104,158599.53303864147,156143.8792672554,155564.63984314667,163655.7777619029,156512.24037624768,155783.02181966783,158926.39574224938,166901.7147709639,166846.39987667743,155267.16409986594,154735.07163981133,156911.51848134215,162548.8790304275,173880.23342519588,171588.69975932504,170062.5639486553,168823.5747648511,175744.92856578,179709.61700884128,167691.06054425967,170203.44605087227,178803.0786319869,177538.879639728,188590.75036860004,199299.10502972905,199547.8276663665,199547.8276663665,179649.10800780702,180958.75508940697,179216.6319537673,184659.6669823159,195678.67103932536,212171.71922492812,210637.01017874412,208160.41994719842,201644.50204763495,199182.39548354957,200761.98155800573,209172.6688959736,205734.33112983318,219903.20738444556,249139.2603515972,243724.89920810025,240312.2655409052,256497.64390207964,270492.99539131,252290.83105390077,258635.03966466678,249585.02888943744,247042.33615769242,254036.23603436322,227739.39506816864,225606.02315389778,220029.10220889098,232412.5134441356,246945.04789160698,248217.71233436203,248236.01605117094,267740.80939398066,251279.3635509051,239082.34643811913,221035.68405553588,216630.20192288523,219470.64057627184,216897.9185367296,219517.57724133733,230465.93649275467,211816.37787658305,212949.80153038783,218556.41082778617,219367.68621854667,221553.747066834,210008.53857336938,216947.68801436282,209021.39039134514,202383.6760489441,211498.31240645234,212793.237199397,212381.33868727816,208875.2235582021,215683.25625323344,227482.44099604062,228480.1708428806,229889.10586215366,229136.7047750462,232007.37834711515,231959.33379974958,253528.01827801473,244500.23523522457,254037.3508759411,239574.01327332368,236862.24848272046,238738.9741346101,233728.3969928893,230227.02528235133,230539.5651578065,249063.4864749506,249720.39650930956,248969.55455748946,250551.76563669124,249254.65455328466,259846.7982051765,262336.86177607614,277305.43797712674,279607.60418317706,276176.7500736485,275668.4856138753,282797.6466562563,294164.0308023935,286129.2993141013,280683.32847670687,300127.8438695182,301213.52074729564,299080.6072647877,308521.08026243356,284073.7307188072,295403.09101264144,302350.32240474503,323811.611384636,324673.3108644993,321786.09257639956,333554.78912481625,324215.6629518197,341051.5763353268,321212.8476269585,296874.68998424953,302465.1628657975,303094.43433398847,298863.1925833138,273108.40232035285,287941.4399787309,274427.2342241503,271313.02762212243,272520.058734348,272103.0562316648,262702.284470607,269441.55591655435,268905.5455200293,278776.87854943756,270960.86406381737,273660.6027902658,267903.9906102181,272889.2787526266,277881.2261150298,272794.89738588507,276067.2111623675,262354.7698690831,262552.63866125577,260963.2785952493,256495.6044475754,252291.86847379972,253448.00898695327,267442.88620686706,273357.234358054,270395.7682137846,272143.4420494612,283734.0997473602,278450.7097870646,280253.7092091395,270550.93905999867,268271.1788345186,270083.68835409725,271001.68345643446,277198.0126890022,279989.90432486986,268719.665563691,257798.63779287488,260970.25816715017,261068.7778325451,258926.84725480358,257593.99918582482,269246.821584124,246509.8798564528,248235.16038588958,254837.5266850594,255201.13204740657,253420.57273898035,254526.168336494,262570.6977233403,269480.69001021015,278785.175535175,274529.94274283544,272382.1494162117,273003.93063813547,285983.4802470187,278108.4478630733,278749.9370403699,280145.9902353445,288443.5909404933,293893.5830819259,294688.5044727247,280918.81230206985,285862.64517047437,290755.69093264244,296296.6616441392,287973.64365278336,285502.7097641059,282065.836973531,280891.2374858225,284047.388665825,284047.388665825,288390.98144640785,301635.44010151393,300413.35096817295,296259.0486737236,293305.65781508863,292913.1939054024
