,Year,01-01,01-02,01-03,01-04,01-05,01-06,01-07,01-08,01-09,01-10,01-11,01-12,01-13,01-14,01-15,01-16,01-17,01-18,01-19,01-20,01-21,01-22,01-23,01-24,01-25,01-26,01-27,01-28,01-29,01-30,01-31,02-01,02-02,02-03,02-04,02-05,02-06,02-07,02-08,02-09,02-10,02-11,02-12,02-13,02-14,02-15,02-16,02-17,02-18,02-19,02-20,02-21,02-22,02-23,02-24,02-25,02-26,02-27,02-28,03-01,03-02,03-03,03-04,03-05,03-06,03-07,03-08,03-09,03-10,03-11,03-12,03-13,03-14,03-15,03-16,03-17,03-18,03-19,03-20,03-21,03-22,03-23,03-24,03-25,03-26,03-27,03-28,03-29,03-30,03-31,04-01,04-02,04-03,04-04,04-05,04-06,04-07,04-08,04-09,04-10,04-11,04-12,04-13,04-14,04-15,04-16,04-17,04-18,04-19,04-20,04-21,04-22,04-23,04-24,04-25,04-26,04-27,04-28,04-29,04-30,05-01,05-02,05-03,05-04,05-05,05-06,05-07,05-08,05-09,05-10,05-11,05-12,05-13,05-14,05-15,05-16,05-17,05-18,05-19,05-20,05-21,05-22,05-23,05-24,05-25,05-26,05-27,05-28,05-29,05-30,05-31,06-01,06-02,06-03,06-04,06-05,06-06,06-07,06-08,06-09,06-10,06-11,06-12,06-13,06-14,06-15,06-16,06-17,06-18,06-19,06-20,06-21,06-22,06-23,06-24,06-25,06-26,06-27,06-28,06-29,06-30,07-01,07-02,07-03,07-04,07-05,07-06,07-07,07-08,07-09,07-10,07-11,07-12,07-13,07-14,07-15,07-16,07-17,07-18,07-19,07-20,07-21,07-22,07-23,07-24,07-25,07-26,07-27,07-28,07-29,07-30,07-31,08-01,08-02,08-03,08-04,08-05,08-06,08-07,08-08,08-09,08-10,08-11,08-12,08-13,08-14,08-15,08-16,08-17,08-18,08-19,08-20,08-21,08-22,08-23,08-24,08-25,08-26,08-27,08-28,08-29,08-30,08-31,09-01,09-02,09-03,09-04,09-05,09-06,09-07,09-08,09-09,09-10,09-11,09-12,09-13,09-14,09-15,09-16,09-17,09-18,09-19,09-20,09-21,09-22,09-23,09-24,09-25,09-26,09-27,09-28,09-29,09-30,10-01,10-02,10-03,10-04,10-05,10-06,10-07,10-08,10-09,10-10,10-11,10-12,10-13,10-14,10-15,10-16,10-17,10-18,10-19,10-20,10-21,10-22,10-23,10-24,10-25,10-26,10-27,10-28,10-29,10-30,10-31,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,11-11,11-12,11-13,11-14,11-15,11-16,11-17,11-18,11-19,11-20,11-21,11-22,11-23,11-24,11-25,11-26,11-27,11-28,11-29,11-30,12-01,12-02,12-03,12-04,12-05,12-06,12-07,12-08,12-09,12-10,12-11,12-12,12-13,12-14,12-15,12-16,12-17,12-18,12-19,12-20,12-21,12-22,12-23,12-24,12-25,12-26,12-27,12-28,12-29,12-30,12-31
0,2000,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,143710.93141485937,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25
1,2002,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,143710.93141485937,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25
2,2004,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,148459.9520336735,144832.63739314373,148456.7095716096,148456.7095716096,148117.0574923258,150952.99393088333,152482.1026768635,148813.32824722835,147531.28808969157,147168.01282444852,151574.280605701,147965.09764827663,144531.25,155519.0767162838,150229.08969809365,144828.59080520345,147406.56607905778,148736.3530916032,148984.28547936477,155122.45198397172,157316.7090964034,164289.89663297476,165468.2451707461,159871.44220712956,158899.10056561444,160787.77542503347,159420.61476796275,159085.50947030025,153350.37130365454,154023.38807717388,158154.11119686178,158154.11119686178,161812.59399933481,160120.76640414406,165783.91525104002,159711.91673987222,165643.69530825986,162524.0608859361,161489.65031093577,160859.71171396875,155682.8060895636,156103.47846141979,155941.86199726106,157006.1388938768,152254.04590196538,150060.75534178942,150676.93752425435,144853.8064771197,147910.79077574302,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,144531.25,146136.44780652827,149799.96046090437,149494.03191756355,153490.9845977327,152715.40272226543,150259.83868994447,149036.22195933698,151487.54259267318,147359.93644690636,156195.86917886478,155650.67044949377,150525.12276896814,150112.12048773794,153146.99168291892,146529.4278859432,147271.53830273723,147789.5606493288,147951.27461406388,144531.25,144531.25,155000.9687822543,157540.85314278456,160218.73602038436,160792.1398498351,164408.48849963988,165274.59777043492,160004.01448422534,160958.82343187847,154724.34675171663,151462.11736105493,152107.22328870726,159362.29949092452,160055.73741591696,160722.22018099026,165579.2710253601,161473.7107021733,147799.90343211984,153182.1463338634,155535.595565372,158388.5585606929,159015.35000291583,151888.5093440766,144531.25,146064.56231305335,144531.25,144531.25,144531.25,144531.25,144531.25,149108.59946005297,147039.88531784233,144531.25,148395.1987494612,154276.09570076395,154906.15546672733,157019.83871983454,160042.9222471189,162474.81221211303,163543.52431279127,162659.6320879429,162835.66669649867,164118.95444630817,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,166165.76444843115,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125
3,2006,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,171656.81953893497,167462.73698582244,171653.0704421736,171653.0704421736,171260.34772550172,174539.39923258385,176307.4312201234,172065.41078585776,170583.0518537059,170163.0148282686,175257.76195034178,171084.64415581984,167114.2578125,179818.93245320313,173702.38496342077,167458.0581185165,170438.84202891056,171976.4082621662,172263.0800855155,179360.3351064673,181897.44489271645,189960.19298187707,191322.65847867515,184851.35505199354,183727.08502899169,185910.86533519495,184330.08582545692,183942.62032503466,177311.36681985055,178089.5424642323,182865.69107137143,182865.69107137143,187095.81181173088,185139.63615479157,191687.65200901503,184666.90373047726,191525.52270017547,187918.4453993636,186722.4081720195,185994.04166927637,180008.2445410579,180494.64697101663,180307.7779343331,181538.34809604505,176043.74057414746,173507.74836394403,174220.2090124191,167487.21373916967,171021.85183445286,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,168970.2677762983,173206.2042829207,172852.47440468287,177473.95094112842,176577.1843976194,173737.9384852483,172323.1316404834,175157.47112277837,170384.9265167355,180601.4737380624,179971.08770722718,174044.67320161941,173567.139313947,177076.209133375,169424.65099312185,170282.71616253993,170881.67950078644,171068.66127251135,167114.2578125,167114.2578125,179219.87015448153,182156.61144634464,185252.9135235694,185915.91170137184,190097.31482770861,191098.7536720654,185004.64174738555,186108.6395931095,178900.02593167234,175128.07319871977,175873.97692756777,184262.65878638148,185064.446387154,185835.06708426998,191451.0321230726,186703.97799938786,170893.63834338856,177116.85669852956,179838.03237246137,183136.77083580117,183861.49844087142,175621.08892908855,167114.2578125,168887.15017446794,167114.2578125,167114.2578125,167114.2578125,167114.2578125,167114.2578125,172406.81812568623,170014.8673987552,167114.2578125,171581.94855406453,178381.7356540083,179110.24225840348,181554.1885198087,185049.62884823122,187861.5016202557,189097.1999866649,188075.199601684,188278.7396178266,189762.5410785438,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,192129.1651434985,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312
4,2008,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,198478.19759189355,183883.5775183427,187523.07993153424,185060.92896362103,192880.17006306528,196573.16742486716,193431.68308248877,197518.11964942378,197236.65370584745,192340.23645533368,194787.72513488226,186707.52463923863,189973.8068275893,207336.97782720192,197564.38852151475,193623.3796995347,197069.91109592782,198847.72205312966,199179.18634887732,207385.38746685282,208019.39315152005,213021.57044853695,221216.82386596815,208818.5762808907,208263.43039167693,209498.41892849654,210568.60229774637,212683.65475082133,205016.2678854522,203685.3693415901,207863.2846891205,204355.64518723838,209897.04211892575,207702.46875952967,214598.03717791784,210772.97415648407,213730.31982192627,209884.181903991,210399.9823549193,208957.8461520713,208134.5327505982,208696.93556023797,208480.86823657266,209903.7149860521,189469.52813576628,187468.28543402257,189145.3796969255,180342.5272003203,186456.89562019336,175638.21316306447,172841.3378003902,171983.37202402652,174056.3946752419,167114.2578125,179904.5389951038,176031.26143834036,177313.82460589884,167114.2578125,167114.2578125,167114.2578125,167114.2578125,174621.45284795697,167114.2578125,174934.87116895046,177510.35800161943,174947.88910032614,176049.80804511782,182162.19017542453,183159.39442982947,179356.53798106313,174865.83749368179,174218.2550767563,171067.9903451264,171924.28577544482,176093.50373790404,191412.8063061104,192674.16368529582,197062.2445490284,194185.53494871108,197378.7984907105,197269.39610379774,199567.30469046204,195614.36836659643,195096.75616911284,191387.0658188611,196835.77557860131,195587.83989601975,188797.9271574918,186761.84463990512,192635.91932672865,194260.98047795825,196855.2699919968,197581.94192278432,197317.97057994755,192239.50198743906,191612.10999525595,201313.43673357484,205997.9259321601,213828.02490846373,214965.2729047112,219800.02026953807,220957.9339333256,213911.61702041456,214626.0837736944,204487.1964098094,202491.83463601972,203354.28582250024,213053.69922175357,213980.7661351468,214475.80200485958,221365.2558923027,210225.73311896177,194444.3164185525,198214.93086957722,202075.64875860434,211751.8912788951,212589.85757225758,203061.88407425865,193225.86059570312,195275.76738922857,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,199345.3834578247,196579.6904298107,193225.86059570312,198391.6280156371,206253.88184994712,207096.21761127902,209922.0304760288,213963.63335576735,217214.86124842067,218643.6374845813,217461.94953944712,217697.292683112,219412.9381220663,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,223417.40131378174,218582.7447304376,221276.6832245394,221755.5929255227,220315.5358846933,223296.57525909253,205814.6686044437,208499.02048673297,205779.3403500661,195316.9547037774,196952.87787937434,198820.19329504794,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,196363.62440409316,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,196805.28859555526,203333.3048182128,202528.96131587168,193559.45365222363,197692.50561266078,200902.4403563026,207523.5522064991,209544.9158857195,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,195383.21086354667,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,195310.12643300337,196937.4854316225,193225.86059570312,202663.13811191745,204814.52655633938,202535.3170491836,207938.12449334824,201939.5789420519,200505.71893839655,202641.81171436113,197967.90212674031,194258.75275981167,193493.912821574,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,192129.1651434985,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312,193225.86059570312
